,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and \% after tax,Clusters,Classification
1241,1241,0.161360380061835,0.47784331887096,0.290507753320133,0.339409546928641,0.386886774938882,0.339409546928641,0.521976551207238,0.195140398978917,0.406893946194048,0.512756214566071,1
1242,1242,0.164278712012669,0.47350460683469,0.277494639270497,0.328600051361057,0.373364677252322,0.328600051361057,0.527972589539055,0.208849390186253,0.398053114654827,0.514500654164849,1
1243,1243,0.176268758012216,0.492565690050212,0.278058356408482,0.329271538803127,0.373092915633115,0.329271538803127,0.549119331870014,0.224260187198639,0.39757483357292,0.546990841692106,1
1244,1244,0.159618429982656,0.47784331887096,0.278941036371504,0.331174659333335,0.373861229346676,0.331174659333335,0.524813962203544,0.213860262834452,0.399856381703136,0.494058002616659,1
1245,1245,0.176736294397104,0.505776824452786,0.276123152048064,0.327670287007345,0.370274646989485,0.327670287007345,0.55864874993308,0.229081970312943,0.396389178790043,0.555276929786306,1
1246,1246,0.204072091094186,0.552088919221957,0.277165086685783,0.329194592293896,0.36963718146295,0.329194592293896,0.608972643075111,0.256499952727617,0.399244128329379,0.620584387265591,1
1247,1247,0.16430133474097,0.453809779164432,0.275763713964284,0.327285608193036,0.369907824721584,0.327285608193036,0.50623695058622,0.207053039614257,0.397671293623053,0.513137810728304,1
1248,1248,0.145132342960561,0.445863598693511,0.283619992035472,0.333229837528381,0.383558533874023,0.333229837528381,0.49060442207827,0.183795026945259,0.401828453839177,0.5,1
1249,1249,0.169647839529447,0.483205771949495,0.283012887987707,0.333519534763803,0.380126285275888,0.333519534763803,0.532683762514053,0.215656613406448,0.405626568313142,0.53821412996075,1
1250,1250,0.273802880627404,0.694730171111003,0.276605398873538,0.328193230527643,0.370950136775498,0.328193230527643,0.768349483377054,0.344710220289307,0.401524336736676,0.76837112952464,1
1251,1251,0.161202020963728,0.46243845366353,0.278663381031455,0.327573533747154,0.3749113699246,0.327573533747154,0.517051234006103,0.207998487283729,0.39479490851702,0.511338857392063,1
1252,1252,0.184857853857175,0.545556476380832,0.275958180468008,0.327719952854556,0.36963718146295,0.327719952854556,0.614272712671985,0.24212914815165,0.399524130419347,0.627889228085478,1
1253,1253,0.181011990046,0.502803100472871,0.279101132689955,0.330969147540292,0.373517892650805,0.330969147540292,0.575673215910916,0.235700103999244,0.398381346769861,0.587003924989097,1
1254,1254,0.180265440012065,0.486423243796617,0.278272115999612,0.330470706122088,0.369816119154609,0.330470706122088,0.533272659135928,0.220856575588541,0.403095831720084,0.560183166157872,1
1255,1255,0.19555086343413,0.532101594111052,0.276971441522611,0.327966752226847,0.370481543695466,0.327966752226847,0.582525831147278,0.247612744634584,0.396749564255121,0.589893153074575,1
1256,1256,0.176985144408416,0.508165553551406,0.275420386146788,0.32699618988033,0.36963718146295,0.32699618988033,0.554794153862626,0.222180202325801,0.394729262094014,0.569123419101614,1
1257,1257,0.16737802578991,0.463169697265149,0.278341334064146,0.330586625719706,0.371174927250645,0.330586625719706,0.540285882541892,0.216507516308972,0.403023486682484,0.546445704317488,1
1258,1258,0.1832063946912,0.506849315068493,0.280436787936291,0.330779960603415,0.375213327279275,0.330779960603415,0.555436586541035,0.230027417982415,0.398037037979805,0.569177932839075,1
1259,1259,0.180235276374331,0.497538146541218,0.277950276647418,0.330073823459845,0.371870547526969,0.330073823459845,0.55142138230098,0.227380164507894,0.398517998507549,0.565361971216747,1
1260,1260,0.180363471834703,0.554038902159606,0.286957598741011,0.335929863433818,0.383828058772085,0.335929863433818,0.590877455966593,0.222652926160537,0.394610026754267,0.590710859136502,1
1261,1261,0.207005504863887,0.550870179885926,0.277141523239906,0.328996848378579,0.369772503092267,0.328996848378579,0.61079286899727,0.261605370142763,0.403963972171276,0.620148277365896,1
1262,1262,0.16378855289948,0.472822112806513,0.282672181425945,0.334232474566018,0.380680992120031,0.334232474566018,0.525402858825419,0.210645740758249,0.405195177533383,0.535052333187963,1
1263,1263,0.190988613226755,0.529566616292107,0.279323055484133,0.330114038760074,0.372785366475576,0.330114038760074,0.575030783232507,0.236078283067032,0.406715763045887,0.583569559529001,1
1264,1264,0.178176608098937,0.505240579144932,0.279570619469172,0.33129713756755,0.373960763437661,0.33129713756755,0.552170887092457,0.224071097664744,0.404432875192753,0.564980375054514,1
1265,1265,0.178440539929115,0.509920538195291,0.277465268639456,0.327980867673686,0.373758340173972,0.327980867673686,0.567160982921998,0.226340172071476,0.394429164160268,0.583078935891845,1
1266,1266,0.195302013422819,0.559840101399113,0.276675851352879,0.327650183931786,0.37135610166345,0.327650183931786,0.615664650141871,0.247518199867637,0.394473375016579,0.607392062799825,1
1267,1267,0.139974360907926,0.393360308097304,0.279900604135111,0.331119500563474,0.377871670360984,0.331119500563474,0.440334064992773,0.178311430462324,0.399710351905019,0.456443523767989,1
1268,1268,0.17291305331423,0.49368693023936,0.296903513989082,0.353213377475328,0.396162457530257,0.353213377475328,0.54183842818138,0.219438404084334,0.424304985242952,0.55745747928478,1
1269,1269,0.0,0.277726319894701,0.199162103225036,0.234390634582805,0.270742792725288,0.234390634582805,0.307350500562129,0.0,0.283785467489614,0.314707806367205,1
1270,1270,0.174934017042455,0.504801832983961,0.275959192652041,0.327263530613387,0.370737648266653,0.327263530613387,0.552117351035923,0.220762030821594,0.396343628210813,0.557566506759703,1
1271,1271,0.179579217253601,0.489689465217179,0.284781184761918,0.334657580862406,0.379976424959124,0.334657580862406,0.541035387333369,0.225772903469793,0.416588181232358,0.553368948975142,1
1272,1272,0.141882210994646,0.431628723248672,0.305237697552042,0.358517145400429,0.397448572189057,0.358517145400429,0.481878044863215,0.178595064763165,0.449546704750524,0.497165285651984,1
1273,1273,0.182799185581781,0.494710671281626,0.284539816593096,0.334829893641162,0.380951635378666,0.334829893641162,0.544568767064618,0.231067410418833,0.415892865037653,0.559692542520715,1
1274,1274,0.165243948420179,0.506800565495052,0.279285399420804,0.328690594103069,0.37599506131971,0.328690594103069,0.546977889608651,0.209227569254042,0.395574627255591,0.526275621456607,1
1275,1275,0.174436317019833,0.501340613269634,0.283298901633328,0.332973881495021,0.383556297152878,0.332973881495021,0.550778949622571,0.218492956414862,0.4077084977285,0.558929350196249,1
1276,1276,0.202420631928211,0.577389947837956,0.280818335518641,0.33357972745035,0.37233466716471,0.33357972745035,0.614968681406928,0.246572752198166,0.405038429951917,0.619439598778892,1
1277,1277,0.171382248699193,0.471993370058012,0.280060035077309,0.329479107401881,0.375696459046754,0.329479107401881,0.526955404464907,0.212442091330245,0.398993600143618,0.546118621892717,1
1278,1278,0.159362039061911,0.239457904743333,0.277626423237482,0.328312892297318,0.371337089533711,0.328312892297318,0.2571872155897,0.202420346033847,0.397947276544265,0.233863933711295,1
1279,1279,0.260229243646784,0.571052503290596,0.278851769583346,0.330644893588376,0.36963718146295,0.330644893588376,0.604422078269715,0.295641486243736,0.407484764001109,0.628870475359791,1
1280,1280,0.178764799034764,0.506508068054405,0.276683655890285,0.328527762669803,0.370336156820993,0.328527762669803,0.554044649071149,0.224165642431691,0.401312660515552,0.565416484954208,1
1281,1281,0.162672498303295,0.454541022766051,0.277589581478025,0.327636945071511,0.372845757946511,0.327636945071511,0.504684404946732,0.207525763448993,0.398141536367448,0.508722197993894,1
1282,1282,0.231347560515798,0.59810851655048,0.277041894484732,0.329017510236284,0.36963718146295,0.329017510236284,0.657904598747256,0.289590621159119,0.398145555536204,0.670791539467946,1
1283,1283,0.17459467611794,0.507239311656023,0.277416245263354,0.32887438676296,0.371706148522758,0.32887438676296,0.557363884576262,0.219722038385175,0.400658875731321,0.555440470998692,1
1284,1284,0.214388055199457,0.592258567737532,0.279803816260757,0.33208938562546,0.370515094512652,0.33208938562546,0.62524760426147,0.257161766096247,0.407696440222233,0.629306585259485,1
1285,1285,0.183168690144031,0.486423243796617,0.279443278589977,0.331784869026924,0.374984063361837,0.331784869026924,0.540607098881096,0.230783776117992,0.412155038095021,0.560564762320105,1
1286,1286,0.194623331573788,0.56764003314971,0.276851306514144,0.328603137413474,0.369929073572469,0.328603137413474,0.60790192194443,0.239387349910182,0.399818869461418,0.616931966855648,1
1287,1287,0.187391599426891,0.497196899527129,0.281681958916633,0.334533432927577,0.373540259862263,0.334533432927577,0.544033406499277,0.23050014181715,0.397708805864771,0.563781072830353,1
1288,1288,0.148284443103838,0.422658801735485,0.280583041545229,0.329757420777418,0.37756971300631,0.329757420777418,0.479736602601852,0.20166398789827,0.399738486086308,0.451482773658962,1
1289,1289,0.178025789910263,0.498318139716277,0.279795946190966,0.329647780699879,0.374977353198399,0.329647780699879,0.54617484876064,0.223031105228326,0.396792435388513,0.559856083733101,1
1290,1290,0.150516552296207,0.45215229366743,0.28073174520828,0.329370791522877,0.378039424446915,0.329370791522877,0.494833770544462,0.192304055970502,0.397490431029055,0.488170518970781,1
1291,1291,0.224636151119825,0.627699507629308,0.277027722565751,0.329020318609553,0.36963718146295,0.329020318609553,0.666898656244981,0.272761652642526,0.397878950675421,0.680549498473615,1
1292,1292,0.193688258804012,0.522790425583776,0.275538915330743,0.327180874493739,0.36963718146295,0.327180874493739,0.57165801167086,0.241372790016073,0.397150141407754,0.586240732664632,1
1293,1293,0.11699720986351,0.386584117388973,0.292023495714661,0.347313404561283,0.390023776345779,0.347313404561283,0.452593821939076,0.163656991585516,0.422003341268959,0.463966419537724,1
1294,1294,0.194517758841716,0.536635304441086,0.276038687205129,0.326875359463154,0.369715466703051,0.326875359463154,0.574495422667166,0.238158267939869,0.394533662547912,0.592673353685129,1
1295,1295,0.186901440313702,0.518500463120948,0.281295877907166,0.333600878644169,0.372136717343312,0.333600878644169,0.576047968306655,0.236267372600927,0.409929758327383,0.593709114696904,1
1296,1296,0.170839303219968,0.480378296689904,0.275445955548966,0.327057082397142,0.36963718146295,0.327057082397142,0.52909684672627,0.216318426775078,0.398417519288661,0.534180113388574,1
1297,1297,0.18240705829123,0.507385560376347,0.277118140856261,0.328482777032876,0.370195243388811,0.328482777032876,0.55340221639274,0.227474709274842,0.399067284904136,0.564489751417357,1
1298,1298,0.203725209260237,0.585531126602642,0.276277299422679,0.327841368580647,0.36963718146295,0.327841368580647,0.643985224048397,0.255365415524251,0.398181728055004,0.662069341474051,1
1299,1299,0.178636603574391,0.496904402086482,0.284256636705642,0.336628653405334,0.379195809279261,0.336628653405334,0.540981851276835,0.222936560461378,0.414680415796405,0.557021369385085,1
1300,1300,0.182527712842169,0.498366889289719,0.277565698848628,0.327947259638427,0.372628795995374,0.327947259638427,0.544943519460357,0.223787463363903,0.395973864685306,0.573920627998256,1
1301,1301,0.210896614131664,0.535855311266026,0.286519720091608,0.340572316064619,0.382392083796521,0.340572316064619,0.595053268376251,0.266899877091803,0.423664597687906,0.613770170082861,1
1302,1302,0.146074956639771,0.407400185248379,0.276359693583764,0.32795721276472,0.37153168427339,0.32795721276472,0.475989078644467,0.195613122813652,0.399437048429644,0.470017444395988,1
1303,1303,0.186124726642033,0.50475308341052,0.280654464180314,0.329161568138255,0.377817989053487,0.329161568138255,0.576101504363189,0.247234565566796,0.397493110474892,0.581879633667684,1
1304,1304,0.181140185506372,0.516794228050505,0.278338367224115,0.329157988017703,0.373365795612895,0.329157988017703,0.571497403501258,0.229365604613785,0.400775431625231,0.568850850414304,1
1305,1305,0.180107080913958,0.51425925023156,0.2783329529555,0.330585194598509,0.371633455085521,0.330585194598509,0.562771026286204,0.225300179635057,0.40322444512026,0.56339947666812,1
1306,1306,0.184556217479828,0.51620923316921,0.279110434710815,0.329215780843221,0.376186300977671,0.329215780843221,0.570962042935917,0.239009170842394,0.39474131960028,0.578990405582207,1
1307,1307,0.196561345298243,0.569492516940477,0.276096574185209,0.327857405679916,0.36963718146295,0.327857405679916,0.634991166550672,0.249314550439633,0.399514752358917,0.648277365896206,1
1308,1308,0.187482090340095,0.493150684931507,0.275843798130279,0.327517234374684,0.36963718146295,0.327517234374684,0.547995074682799,0.237307365037345,0.3961399903272,0.564816833842128,1
1309,1309,0.207970741271397,0.571296251157802,0.280902493068985,0.333232753260369,0.372645571403968,0.333232753260369,0.608865570962043,0.251489080079418,0.403200330107727,0.616550370693415,1
1310,1310,0.192172536007843,0.572271242626627,0.278275208223485,0.329307326870428,0.373624136905228,0.329307326870428,0.635419455002945,0.242601871986386,0.397679331960564,0.607719145224597,1
1311,1311,0.167287534876706,0.48101204114464,0.279354605184375,0.329635634346799,0.376026375415751,0.329635634346799,0.535092885058087,0.211685733194668,0.397501148812403,0.528837767117314,1
1312,1312,0.180114621823392,0.541705260078974,0.279004104338398,0.330089650945152,0.375960392141951,0.330089650945152,0.59831896782483,0.227947433109577,0.396701334230055,0.572721325774095,1
1313,1313,0.159912525450569,0.460927216886852,0.287384415551543,0.333090519051548,0.384969904916984,0.333090519051548,0.51346431821832,0.204405786139737,0.399209295533498,0.516735717400785,1
1314,1314,0.178704471759294,0.506946814215376,0.281278246249913,0.333057065654835,0.376721995692075,0.333057065654835,0.552759783714332,0.224165642431691,0.398015602413109,0.548353685128652,1
1315,1315,0.171427494155795,0.466825915273241,0.275149569566485,0.32640218737226,0.36963718146295,0.32640218737226,0.518336099362921,0.214994800037818,0.395203524007165,0.537559965111208,1
1316,1316,0.173493703340623,0.482718276215083,0.275528907552084,0.326908091977765,0.370255634859746,0.326908091977765,0.534236308153541,0.219438404084334,0.40509871748325,0.552387701700829,1
1317,1317,0.221008973682226,0.524301662360454,0.282839336757504,0.333488316552198,0.374424883075402,0.333488316552198,0.568445848278816,0.264158078850336,0.411435606887783,0.577245965983428,1
1318,1318,0.207254354875198,0.571832496465656,0.276048110853409,0.32770830892736,0.370216492239696,0.32770830892736,0.625140532148402,0.258863571901295,0.397632441658416,0.640645442651548,1
